id_venda,data_venda,id_cliente,id_produto,id_vendedor,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,lucro_total,margem_lucro_pct,canal_venda
12750,2023-12-07,117,1012,3,7,150.0,0.05,997.5,280.0,717.5,71.93,Venda Direta / B2B
12751,2025-09-25,2,1018,6,15,95.0,0.0,1425.0,675.0,750.0,52.63,Venda Direta / B2B
12752,2025-04-08,86,1012,6,1,150.0,0.1,135.0,40.0,95.0,70.37,E-commerce
12753,2024-09-23,36,1003,8,5,350.0,0.15,1487.5,900.0,587.5,39.5,Venda Direta / B2B
12754,2024-02-06,25,1003,3,5,350.0,0.15,1487.5,900.0,587.5,39.5,Venda Direta / B2B
12755,2025-02-27,36,1013,7,5,300.0,0.0,1500.0,400.0,1100.0,73.33,Venda Direta / B2B
12756,2023-12-17,86,1016,2,2,280.0,0.05,532.0,300.0,232.0,43.61,Website
12757,2025-03-04,69,1012,3,2,150.0,0.05,285.0,80.0,205.0,71.93,Website
12758,2025-02-10,125,1012,1,6,150.0,0.15,765.0,240.0,525.0,68.63,Venda Direta / B2B
12759,2023-11-29,33,1005,6,2,850.0,0.15,1445.0,1040.0,405.0,28.03,Website
12760,2023-05-06,17,1002,7,4,2200.0,0.05,8360.0,5800.0,2560.0,30.62,Website
12761,2024-08-21,118,1002,3,4,2200.0,0.05,8360.0,5800.0,2560.0,30.62,Venda Direta / B2B
12762,2025-05-18,46,1016,3,15,280.0,0.15,3570.0,2250.0,1320.0,36.97,Website
12763,2024-06-19,2,1009,1,2,550.0,0.15,935.0,640.0,295.0,31.55,Venda Direta / B2B
12764,2025-01-24,47,1017,3,3,45.0,0.1,121.5,45.0,76.5,62.96,E-commerce
12765,2024-04-03,108,1005,2,2,850.0,0.0,1700.0,1040.0,660.0,38.82,E-commerce
12766,2024-10-10,90,1002,1,2,2200.0,0.15,3740.0,2900.0,840.0,22.46,Venda Direta / B2B
12767,2024-07-23,46,1001,8,15,4500.0,0.0,67500.0,46500.0,21000.0,31.11,Venda Direta / B2B
12768,2024-06-08,21,1014,1,12,280.0,0.0,3360.0,1080.0,2280.0,67.86,Venda Direta / B2B
12769,2025-08-12,14,1015,3,4,32.0,0.0,128.0,72.0,56.0,43.75,Venda Direta / B2B
12770,2024-09-27,81,1014,1,1,280.0,0.05,266.0,90.0,176.0,66.17,Venda Direta / B2B
12771,2025-07-02,130,1003,5,9,350.0,0.05,2992.5,1620.0,1372.5,45.86,Website
12772,2025-02-20,37,1008,8,7,2800.0,0.15,16660.0,12600.0,4060.0,24.37,Website
12773,2024-12-08,89,1014,3,10,280.0,0.05,2660.0,900.0,1760.0,66.17,Venda Direta / B2B
12774,2025-08-24,106,1004,2,3,220.0,0.1,594.0,330.0,264.0,44.44,Website
12775,2024-02-25,138,1010,2,4,420.0,0.0,1680.0,960.0,720.0,42.86,Website
12776,2023-06-26,12,1011,3,2,12000.0,0.0,24000.0,8000.0,16000.0,66.67,E-commerce
12777,2025-02-12,120,1003,5,4,350.0,0.05,1330.0,720.0,610.0,45.86,Website
12778,2024-09-10,62,1017,6,1,45.0,0.15,38.25,15.0,23.25,60.78,E-commerce
12779,2023-08-18,140,1009,7,1,550.0,0.1,495.0,320.0,175.0,35.35,Website
12780,2024-09-17,57,1018,5,2,95.0,0.15,161.5,90.0,71.5,44.27,Website
12781,2024-05-29,82,1006,4,2,650.0,0.1,1170.0,780.0,390.0,33.33,E-commerce
12782,2025-07-10,13,1018,6,2,95.0,0.1,171.0,90.0,81.0,47.37,Website
12783,2025-04-27,13,1009,7,2,550.0,0.15,935.0,640.0,295.0,31.55,E-commerce
12784,2024-06-25,94,1003,7,3,350.0,0.15,892.5,540.0,352.5,39.5,Venda Direta / B2B
12785,2024-02-04,9,1001,6,15,4500.0,0.0,67500.0,46500.0,21000.0,31.11,Venda Direta / B2B
12786,2023-07-12,8,1010,2,1,420.0,0.0,420.0,240.0,180.0,42.86,Website
12787,2025-11-14,130,1015,7,2,32.0,0.0,64.0,36.0,28.0,43.75,Website
12788,2023-12-19,114,1010,7,1,420.0,0.0,420.0,240.0,180.0,42.86,Website
12789,2024-01-19,104,1001,6,15,4500.0,0.05,64125.0,46500.0,17625.0,27.49,Venda Direta / B2B
12790,2025-04-28,22,1009,3,1,550.0,0.0,550.0,320.0,230.0,41.82,Venda Direta / B2B
12791,2024-02-03,145,1011,6,14,12000.0,0.0,168000.0,56000.0,112000.0,66.67,Venda Direta / B2B
12792,2024-01-07,13,1014,2,2,280.0,0.05,532.0,180.0,352.0,66.17,Website
12793,2024-03-08,89,1006,5,8,650.0,0.15,4420.0,3120.0,1300.0,29.41,Website
12794,2024-06-28,73,1015,1,2,32.0,0.1,57.6,36.0,21.6,37.5,Website
12795,2025-02-23,119,1005,1,2,850.0,0.0,1700.0,1040.0,660.0,38.82,E-commerce
12796,2025-07-09,13,1003,1,2,350.0,0.15,595.0,360.0,235.0,39.5,E-commerce
12797,2024-03-10,4,1010,4,12,420.0,0.0,5040.0,2880.0,2160.0,42.86,Website
12798,2023-02-21,33,1012,1,1,150.0,0.0,150.0,40.0,110.0,73.33,E-commerce
12799,2024-10-27,17,1010,2,9,420.0,0.15,3213.0,2160.0,1053.0,32.77,Venda Direta / B2B
12800,2025-07-06,87,1008,3,9,2800.0,0.05,23940.0,16200.0,7740.0,32.33,Venda Direta / B2B
12801,2025-03-25,96,1008,6,3,2800.0,0.05,7980.0,5400.0,2580.0,32.33,Venda Direta / B2B
12802,2024-08-05,16,1002,7,8,2200.0,0.15,14960.0,11600.0,3360.0,22.46,Website
12803,2023-04-17,102,1001,7,15,4500.0,0.0,67500.0,46500.0,21000.0,31.11,Website
12804,2023-09-11,113,1013,8,2,300.0,0.0,600.0,160.0,440.0,73.33,Website
12805,2025-11-11,69,1017,3,12,45.0,0.0,540.0,180.0,360.0,66.67,Venda Direta / B2B
12806,2024-12-06,79,1010,6,1,420.0,0.0,420.0,240.0,180.0,42.86,Website
12807,2024-08-08,97,1015,3,2,32.0,0.0,64.0,36.0,28.0,43.75,E-commerce
12808,2024-03-12,3,1012,2,2,150.0,0.1,270.0,80.0,190.0,70.37,Website
12809,2024-06-06,101,1005,3,5,850.0,0.1,3825.0,2600.0,1225.0,32.03,Venda Direta / B2B
12810,2024-11-15,150,1006,1,3,650.0,0.15,1657.5,1170.0,487.5,29.41,Website
12811,2025-02-22,57,1005,4,2,850.0,0.0,1700.0,1040.0,660.0,38.82,E-commerce
12812,2023-09-04,147,1002,1,11,2200.0,0.0,24200.0,15950.0,8250.0,34.09,Venda Direta / B2B
12813,2024-07-11,139,1001,7,9,4500.0,0.0,40500.0,27900.0,12600.0,31.11,Venda Direta / B2B
12814,2023-04-21,23,1004,7,7,220.0,0.0,1540.0,770.0,770.0,50.0,Venda Direta / B2B
12815,2025-04-14,73,1001,6,2,4500.0,0.15,7650.0,6200.0,1450.0,18.95,E-commerce
12816,2024-11-28,116,1018,6,14,95.0,0.0,1330.0,630.0,700.0,52.63,Website
12817,2023-10-04,80,1014,3,7,280.0,0.0,1960.0,630.0,1330.0,67.86,Venda Direta / B2B
12818,2025-08-20,108,1008,3,1,2800.0,0.1,2520.0,1800.0,720.0,28.57,Website
12819,2024-07-22,48,1017,2,5,45.0,0.1,202.5,75.0,127.5,62.96,Venda Direta / B2B
12820,2025-06-19,1,1005,8,1,850.0,0.05,807.5,520.0,287.5,35.6,Website
12821,2025-05-14,141,1008,1,3,2800.0,0.1,7560.0,5400.0,2160.0,28.57,Venda Direta / B2B
12822,2025-02-21,26,1006,3,1,650.0,0.15,552.5,390.0,162.5,29.41,E-commerce
12823,2025-04-09,147,1017,8,12,45.0,0.05,513.0,180.0,333.0,64.91,Venda Direta / B2B
12824,2024-12-03,28,1014,2,9,280.0,0.0,2520.0,810.0,1710.0,67.86,Venda Direta / B2B
12825,2024-11-14,141,1011,2,12,12000.0,0.05,136800.0,48000.0,88800.0,64.91,Website
12826,2024-12-05,121,1015,3,3,32.0,0.1,86.4,54.0,32.4,37.5,Website
12827,2024-11-27,13,1002,6,1,2200.0,0.15,1870.0,1450.0,420.0,22.46,E-commerce
12828,2025-03-28,18,1007,7,3,1200.0,0.15,3060.0,2250.0,810.0,26.47,Website
12829,2025-07-04,45,1016,5,2,280.0,0.0,560.0,300.0,260.0,46.43,E-commerce
12830,2025-01-27,36,1017,3,12,45.0,0.0,540.0,180.0,360.0,66.67,Venda Direta / B2B
12831,2023-02-02,142,1006,4,3,650.0,0.15,1657.5,1170.0,487.5,29.41,E-commerce
12832,2023-11-30,35,1008,3,1,2800.0,0.0,2800.0,1800.0,1000.0,35.71,Venda Direta / B2B
12833,2024-05-07,72,1016,4,12,280.0,0.15,2856.0,1800.0,1056.0,36.97,Venda Direta / B2B
12834,2025-03-19,108,1003,6,3,350.0,0.0,1050.0,540.0,510.0,48.57,Website
12835,2025-02-05,33,1001,1,3,4500.0,0.0,13500.0,9300.0,4200.0,31.11,Website
12836,2024-05-06,57,1005,3,1,850.0,0.1,765.0,520.0,245.0,32.03,E-commerce
12837,2024-07-14,27,1005,4,6,850.0,0.0,5100.0,3120.0,1980.0,38.82,Website
12838,2023-07-10,129,1005,2,2,850.0,0.0,1700.0,1040.0,660.0,38.82,E-commerce
12839,2024-08-19,51,1013,1,11,300.0,0.05,3135.0,880.0,2255.0,71.93,Venda Direta / B2B
12840,2025-03-01,113,1008,8,2,2800.0,0.1,5040.0,3600.0,1440.0,28.57,E-commerce
12841,2025-06-30,138,1004,4,3,220.0,0.0,660.0,330.0,330.0,50.0,Venda Direta / B2B
12842,2025-01-24,107,1003,2,8,350.0,0.1,2520.0,1440.0,1080.0,42.86,Venda Direta / B2B
12843,2025-05-30,41,1002,4,2,2200.0,0.05,4180.0,2900.0,1280.0,30.62,Venda Direta / B2B
12844,2024-04-10,71,1018,2,10,95.0,0.1,855.0,450.0,405.0,47.37,Venda Direta / B2B
12845,2024-01-12,52,1003,2,2,350.0,0.0,700.0,360.0,340.0,48.57,E-commerce
12846,2024-10-23,104,1012,6,14,150.0,0.1,1890.0,560.0,1330.0,70.37,Venda Direta / B2B
12847,2024-09-26,99,1002,4,12,2200.0,0.0,26400.0,17400.0,9000.0,34.09,Venda Direta / B2B
12848,2023-09-29,101,1017,6,6,45.0,0.05,256.5,90.0,166.5,64.91,Venda Direta / B2B
12849,2024-12-13,77,1009,1,8,550.0,0.1,3960.0,2560.0,1400.0,35.35,Venda Direta / B2B
12850,2025-09-29,49,1010,4,3,420.0,0.05,1197.0,720.0,477.0,39.85,E-commerce
12851,2023-03-28,43,1013,8,1,300.0,0.0,300.0,80.0,220.0,73.33,Website
12852,2024-08-03,31,1014,2,2,280.0,0.05,532.0,180.0,352.0,66.17,Website
12853,2024-03-10,36,1014,6,11,280.0,0.05,2926.0,990.0,1936.0,66.17,Website
12854,2024-04-27,26,1005,1,3,850.0,0.15,2167.5,1560.0,607.5,28.03,E-commerce
12855,2025-08-16,105,1004,3,11,220.0,0.05,2299.0,1210.0,1089.0,47.37,Venda Direta / B2B
12856,2025-07-03,147,1003,7,5,350.0,0.0,1750.0,900.0,850.0,48.57,Venda Direta / B2B
12857,2024-11-30,35,1008,5,8,2800.0,0.05,21280.0,14400.0,6880.0,32.33,Venda Direta / B2B
12858,2025-02-01,137,1012,4,4,150.0,0.05,570.0,160.0,410.0,71.93,Venda Direta / B2B
12859,2025-08-15,62,1002,2,1,2200.0,0.15,1870.0,1450.0,420.0,22.46,E-commerce
12860,2024-10-22,96,1001,5,6,4500.0,0.1,24300.0,18600.0,5700.0,23.46,Venda Direta / B2B
12861,2025-07-11,128,1009,6,13,550.0,0.1,6435.0,4160.0,2275.0,35.35,Venda Direta / B2B
12862,2024-12-16,86,1009,4,2,550.0,0.1,990.0,640.0,350.0,35.35,Website
12863,2024-07-22,70,1016,7,2,280.0,0.0,560.0,300.0,260.0,46.43,E-commerce
12864,2024-09-05,33,1009,2,1,550.0,0.05,522.5,320.0,202.5,38.76,E-commerce
12865,2024-07-22,3,1018,6,3,95.0,0.15,242.25,135.0,107.25,44.27,E-commerce
12866,2023-10-04,48,1011,7,10,12000.0,0.05,114000.0,40000.0,74000.0,64.91,Venda Direta / B2B
12867,2025-04-09,148,1012,7,7,150.0,0.1,945.0,280.0,665.0,70.37,Venda Direta / B2B
12868,2024-02-03,4,1008,8,14,2800.0,0.0,39200.0,25200.0,14000.0,35.71,Venda Direta / B2B
12869,2024-04-02,69,1004,3,7,220.0,0.05,1463.0,770.0,693.0,47.37,Venda Direta / B2B
12870,2023-08-03,140,1009,4,4,550.0,0.1,1980.0,1280.0,700.0,35.35,Venda Direta / B2B
12871,2025-04-27,82,1010,5,1,420.0,0.1,378.0,240.0,138.0,36.51,Website
12872,2024-12-04,118,1008,4,2,2800.0,0.0,5600.0,3600.0,2000.0,35.71,Website
12873,2023-06-11,127,1004,6,1,220.0,0.0,220.0,110.0,110.0,50.0,Website
12874,2023-09-21,115,1018,2,15,95.0,0.05,1353.75,675.0,678.75,50.14,Website
12875,2024-06-11,93,1007,5,12,1200.0,0.1,12960.0,9000.0,3960.0,30.56,Venda Direta / B2B
12876,2025-06-18,118,1017,5,5,45.0,0.1,202.5,75.0,127.5,62.96,Website
12877,2023-07-26,50,1016,3,14,280.0,0.0,3920.0,2100.0,1820.0,46.43,Website
12878,2025-02-16,88,1014,3,1,280.0,0.1,252.0,90.0,162.0,64.29,E-commerce
12879,2024-09-20,103,1014,6,7,280.0,0.0,1960.0,630.0,1330.0,67.86,Venda Direta / B2B
12880,2024-10-01,72,1004,1,11,220.0,0.05,2299.0,1210.0,1089.0,47.37,Venda Direta / B2B
12881,2025-04-27,138,1015,2,1,32.0,0.05,30.4,18.0,12.4,40.79,Venda Direta / B2B
12882,2025-01-22,10,1002,1,15,2200.0,0.1,29700.0,21750.0,7950.0,26.77,Venda Direta / B2B
12883,2025-05-24,33,1006,2,2,650.0,0.05,1235.0,780.0,455.0,36.84,Website
12884,2024-09-27,31,1007,7,1,1200.0,0.0,1200.0,750.0,450.0,37.5,E-commerce
12885,2025-09-08,56,1004,7,9,220.0,0.0,1980.0,990.0,990.0,50.0,Website
12886,2024-10-19,9,1006,4,2,650.0,0.1,1170.0,780.0,390.0,33.33,Venda Direta / B2B
12887,2025-01-07,40,1012,7,3,150.0,0.0,450.0,120.0,330.0,73.33,Website
12888,2024-12-25,148,1006,8,13,650.0,0.05,8027.5,5070.0,2957.5,36.84,Venda Direta / B2B
12889,2023-12-01,91,1012,4,1,150.0,0.0,150.0,40.0,110.0,73.33,Website
12890,2023-12-29,59,1015,4,15,32.0,0.15,408.0,270.0,138.0,33.82,Website
12891,2024-12-29,74,1001,6,2,4500.0,0.05,8550.0,6200.0,2350.0,27.49,Website
12892,2024-03-19,109,1008,7,1,2800.0,0.0,2800.0,1800.0,1000.0,35.71,E-commerce
12893,2024-10-02,13,1003,8,1,350.0,0.1,315.0,180.0,135.0,42.86,Website
12894,2024-12-29,130,1004,3,14,220.0,0.1,2772.0,1540.0,1232.0,44.44,Venda Direta / B2B
12895,2023-07-03,126,1001,2,3,4500.0,0.0,13500.0,9300.0,4200.0,31.11,Venda Direta / B2B
12896,2024-07-10,57,1018,3,3,95.0,0.1,256.5,135.0,121.5,47.37,Website
12897,2025-02-01,68,1014,5,2,280.0,0.0,560.0,180.0,380.0,67.86,E-commerce
12898,2024-06-16,34,1009,3,4,550.0,0.0,2200.0,1280.0,920.0,41.82,Venda Direta / B2B
12899,2023-12-18,131,1006,1,11,650.0,0.15,6077.5,4290.0,1787.5,29.41,Venda Direta / B2B
12900,2024-05-19,89,1005,3,12,850.0,0.0,10200.0,6240.0,3960.0,38.82,Website
12901,2024-01-30,104,1012,1,7,150.0,0.15,892.5,280.0,612.5,68.63,Venda Direta / B2B
12902,2025-10-30,55,1011,6,11,12000.0,0.1,118800.0,44000.0,74800.0,62.96,Venda Direta / B2B
12903,2024-04-04,63,1016,2,14,280.0,0.0,3920.0,2100.0,1820.0,46.43,Website
12904,2024-11-12,102,1009,8,5,550.0,0.0,2750.0,1600.0,1150.0,41.82,Venda Direta / B2B
12905,2023-03-16,59,1011,5,13,12000.0,0.15,132600.0,52000.0,80600.0,60.78,Venda Direta / B2B
12906,2024-06-15,19,1001,4,2,4500.0,0.1,8100.0,6200.0,1900.0,23.46,Website
12907,2025-01-29,74,1017,7,1,45.0,0.05,42.75,15.0,27.75,64.91,E-commerce
12908,2024-08-03,71,1011,8,1,12000.0,0.05,11400.0,4000.0,7400.0,64.91,Venda Direta / B2B
12909,2024-04-13,45,1003,2,2,350.0,0.1,630.0,360.0,270.0,42.86,Website
12910,2025-09-24,19,1009,2,3,550.0,0.05,1567.5,960.0,607.5,38.76,E-commerce
12911,2024-09-03,146,1001,2,10,4500.0,0.1,40500.0,31000.0,9500.0,23.46,Website
12912,2024-12-20,83,1007,8,9,1200.0,0.05,10260.0,6750.0,3510.0,34.21,Venda Direta / B2B
12913,2025-04-20,123,1002,1,13,2200.0,0.0,28600.0,18850.0,9750.0,34.09,Venda Direta / B2B
12914,2024-04-15,41,1014,1,2,280.0,0.1,504.0,180.0,324.0,64.29,Website
12915,2023-10-17,39,1003,5,2,350.0,0.15,595.0,360.0,235.0,39.5,Venda Direta / B2B
12916,2024-04-06,104,1014,8,9,280.0,0.1,2268.0,810.0,1458.0,64.29,Website
12917,2024-08-18,122,1017,4,2,45.0,0.1,81.0,30.0,51.0,62.96,Venda Direta / B2B
12918,2024-10-16,60,1016,2,13,280.0,0.0,3640.0,1950.0,1690.0,46.43,Website
12919,2023-12-06,8,1013,8,2,300.0,0.15,510.0,160.0,350.0,68.63,E-commerce
12920,2024-08-28,54,1008,5,4,2800.0,0.15,9520.0,7200.0,2320.0,24.37,Venda Direta / B2B
12921,2023-10-10,85,1013,5,4,300.0,0.15,1020.0,320.0,700.0,68.63,Venda Direta / B2B
12922,2025-02-05,47,1011,4,1,12000.0,0.0,12000.0,4000.0,8000.0,66.67,Website
12923,2024-01-08,91,1003,1,2,350.0,0.1,630.0,360.0,270.0,42.86,E-commerce
12924,2024-05-02,145,1010,8,13,420.0,0.1,4914.0,3120.0,1794.0,36.51,Venda Direta / B2B
12925,2023-03-19,1,1002,3,2,2200.0,0.1,3960.0,2900.0,1060.0,26.77,E-commerce
12926,2024-06-01,112,1018,8,2,95.0,0.15,161.5,90.0,71.5,44.27,E-commerce
12927,2024-09-17,80,1015,2,7,32.0,0.1,201.6,126.0,75.6,37.5,Venda Direta / B2B
12928,2025-06-19,9,1014,5,14,280.0,0.0,3920.0,1260.0,2660.0,67.86,Venda Direta / B2B
12929,2023-05-22,91,1008,6,3,2800.0,0.1,7560.0,5400.0,2160.0,28.57,Website
12930,2024-02-22,70,1013,7,3,300.0,0.1,810.0,240.0,570.0,70.37,Website
12931,2024-09-12,145,1004,6,3,220.0,0.1,594.0,330.0,264.0,44.44,Website
12932,2024-03-17,13,1007,6,3,1200.0,0.0,3600.0,2250.0,1350.0,37.5,E-commerce
12933,2024-01-31,29,1012,3,9,150.0,0.1,1215.0,360.0,855.0,70.37,Venda Direta / B2B
12934,2024-08-23,110,1007,5,4,1200.0,0.05,4560.0,3000.0,1560.0,34.21,Venda Direta / B2B
12935,2025-01-02,144,1017,6,10,45.0,0.05,427.5,150.0,277.5,64.91,Venda Direta / B2B
12936,2025-07-17,112,1014,4,2,280.0,0.05,532.0,180.0,352.0,66.17,E-commerce
12937,2025-06-06,57,1010,5,3,420.0,0.0,1260.0,720.0,540.0,42.86,E-commerce
12938,2025-04-12,32,1010,7,10,420.0,0.15,3570.0,2400.0,1170.0,32.77,Website
12939,2024-04-07,67,1008,5,10,2800.0,0.05,26600.0,18000.0,8600.0,32.33,Venda Direta / B2B
12940,2024-03-20,105,1009,5,1,550.0,0.15,467.5,320.0,147.5,31.55,Website
12941,2024-01-22,13,1008,6,3,2800.0,0.0,8400.0,5400.0,3000.0,35.71,E-commerce
12942,2024-12-28,56,1016,5,2,280.0,0.0,560.0,300.0,260.0,46.43,Venda Direta / B2B
12943,2023-10-28,147,1001,8,3,4500.0,0.0,13500.0,9300.0,4200.0,31.11,Venda Direta / B2B
12944,2023-11-14,12,1016,8,2,280.0,0.15,476.0,300.0,176.0,36.97,E-commerce
12945,2024-07-05,106,1010,6,2,420.0,0.15,714.0,480.0,234.0,32.77,E-commerce
12946,2023-12-06,10,1005,4,1,850.0,0.05,807.5,520.0,287.5,35.6,Venda Direta / B2B
12947,2024-05-07,78,1014,7,15,280.0,0.0,4200.0,1350.0,2850.0,67.86,Venda Direta / B2B
12948,2025-03-05,146,1008,1,14,2800.0,0.0,39200.0,25200.0,14000.0,35.71,Venda Direta / B2B
12949,2025-06-25,28,1012,3,13,150.0,0.0,1950.0,520.0,1430.0,73.33,Venda Direta / B2B
12950,2025-03-11,86,1015,7,2,32.0,0.0,64.0,36.0,28.0,43.75,E-commerce
12951,2024-06-21,121,1011,1,3,12000.0,0.0,36000.0,12000.0,24000.0,66.67,E-commerce
12952,2025-07-18,18,1007,5,3,1200.0,0.15,3060.0,2250.0,810.0,26.47,E-commerce
12953,2024-05-25,84,1009,7,7,550.0,0.0,3850.0,2240.0,1610.0,41.82,Venda Direta / B2B
12954,2023-09-09,141,1018,6,1,95.0,0.05,90.25,45.0,45.25,50.14,Venda Direta / B2B
12955,2025-06-19,105,1007,3,15,1200.0,0.0,18000.0,11250.0,6750.0,37.5,Website
12956,2023-06-20,50,1008,5,8,2800.0,0.0,22400.0,14400.0,8000.0,35.71,Venda Direta / B2B
12957,2024-04-26,28,1007,1,5,1200.0,0.1,5400.0,3750.0,1650.0,30.56,Venda Direta / B2B
12958,2025-02-28,130,1014,7,13,280.0,0.0,3640.0,1170.0,2470.0,67.86,Website
12959,2023-06-18,37,1011,5,7,12000.0,0.0,84000.0,28000.0,56000.0,66.67,Website
12960,2024-01-01,125,1003,8,15,350.0,0.0,5250.0,2700.0,2550.0,48.57,Venda Direta / B2B
12961,2024-09-29,10,1007,5,4,1200.0,0.0,4800.0,3000.0,1800.0,37.5,Venda Direta / B2B
12962,2024-01-04,94,1018,1,3,95.0,0.15,242.25,135.0,107.25,44.27,Venda Direta / B2B
12963,2024-12-30,109,1009,7,2,550.0,0.1,990.0,640.0,350.0,35.35,Website
12964,2025-03-21,51,1006,4,3,650.0,0.0,1950.0,1170.0,780.0,40.0,Website
12965,2025-01-07,3,1008,3,1,2800.0,0.05,2660.0,1800.0,860.0,32.33,Website
12966,2024-08-14,56,1004,4,15,220.0,0.0,3300.0,1650.0,1650.0,50.0,Venda Direta / B2B
12967,2023-05-19,65,1007,7,8,1200.0,0.0,9600.0,6000.0,3600.0,37.5,Venda Direta / B2B
12968,2025-03-11,110,1004,8,6,220.0,0.1,1188.0,660.0,528.0,44.44,Venda Direta / B2B
12969,2025-05-24,123,1005,6,13,850.0,0.0,11050.0,6760.0,4290.0,38.82,Venda Direta / B2B
12970,2025-06-26,45,1002,5,3,2200.0,0.0,6600.0,4350.0,2250.0,34.09,E-commerce
12971,2023-08-10,60,1006,5,14,650.0,0.0,9100.0,5460.0,3640.0,40.0,Venda Direta / B2B
12972,2024-03-28,70,1007,3,1,1200.0,0.15,1020.0,750.0,270.0,26.47,Website
12973,2024-05-23,149,1003,1,1,350.0,0.0,350.0,180.0,170.0,48.57,E-commerce
12974,2025-08-25,75,1005,1,15,850.0,0.0,12750.0,7800.0,4950.0,38.82,Venda Direta / B2B
12975,2024-09-11,67,1014,8,12,280.0,0.1,3024.0,1080.0,1944.0,64.29,Venda Direta / B2B
12976,2025-01-18,83,1016,5,7,280.0,0.15,1666.0,1050.0,616.0,36.97,Venda Direta / B2B
12977,2025-04-09,68,1006,1,2,650.0,0.15,1105.0,780.0,325.0,29.41,E-commerce
12978,2024-03-21,40,1015,8,11,32.0,0.05,334.4,198.0,136.4,40.79,Venda Direta / B2B
12979,2024-10-26,47,1003,3,2,350.0,0.15,595.0,360.0,235.0,39.5,Website
12980,2025-04-07,99,1011,7,13,12000.0,0.05,148200.0,52000.0,96200.0,64.91,Website
12981,2025-02-27,38,1017,4,8,45.0,0.0,360.0,120.0,240.0,66.67,Venda Direta / B2B
12982,2024-09-19,48,1003,2,3,350.0,0.0,1050.0,540.0,510.0,48.57,Venda Direta / B2B
12983,2025-09-28,136,1004,8,9,220.0,0.0,1980.0,990.0,990.0,50.0,Venda Direta / B2B
12984,2025-02-19,107,1018,1,11,95.0,0.1,940.5,495.0,445.5,47.37,Venda Direta / B2B
12985,2025-05-23,75,1016,1,13,280.0,0.0,3640.0,1950.0,1690.0,46.43,Website
12986,2024-12-23,27,1012,5,12,150.0,0.0,1800.0,480.0,1320.0,73.33,Venda Direta / B2B
12987,2024-12-23,127,1004,2,1,220.0,0.0,220.0,110.0,110.0,50.0,Website
12988,2025-07-01,66,1013,4,4,300.0,0.1,1080.0,320.0,760.0,70.37,Website
12989,2024-02-03,93,1001,5,3,4500.0,0.0,13500.0,9300.0,4200.0,31.11,Venda Direta / B2B
12990,2024-07-26,83,1013,5,10,300.0,0.1,2700.0,800.0,1900.0,70.37,Website
12991,2025-05-20,50,1007,1,12,1200.0,0.0,14400.0,9000.0,5400.0,37.5,Website
12992,2024-02-25,76,1010,5,8,420.0,0.05,3192.0,1920.0,1272.0,39.85,Venda Direta / B2B
12993,2024-10-24,128,1017,6,1,45.0,0.1,40.5,15.0,25.5,62.96,Venda Direta / B2B
12994,2023-05-15,3,1006,6,3,650.0,0.15,1657.5,1170.0,487.5,29.41,E-commerce
12995,2025-02-12,81,1003,4,13,350.0,0.1,4095.0,2340.0,1755.0,42.86,Website
12996,2024-10-20,102,1006,7,11,650.0,0.0,7150.0,4290.0,2860.0,40.0,Website
12997,2024-01-09,107,1011,4,5,12000.0,0.1,54000.0,20000.0,34000.0,62.96,Venda Direta / B2B
12998,2025-07-16,82,1016,3,1,280.0,0.15,238.0,150.0,88.0,36.97,E-commerce
12999,2024-01-02,21,1014,7,6,280.0,0.0,1680.0,540.0,1140.0,67.86,Website
13000,2023-12-18,8,1005,6,3,850.0,0.0,2550.0,1560.0,990.0,38.82,Website
13001,2024-12-20,19,1004,6,2,220.0,0.0,440.0,220.0,220.0,50.0,Website
13002,2023-12-30,81,1011,7,4,12000.0,0.0,48000.0,16000.0,32000.0,66.67,Venda Direta / B2B
13003,2024-09-28,105,1005,3,14,850.0,0.05,11305.0,7280.0,4025.0,35.6,Website
13004,2025-01-31,11,1006,7,2,650.0,0.05,1235.0,780.0,455.0,36.84,Website
13005,2025-01-31,7,1017,6,2,45.0,0.0,90.0,30.0,60.0,66.67,Venda Direta / B2B
13006,2025-03-06,138,1008,1,1,2800.0,0.15,2380.0,1800.0,580.0,24.37,Venda Direta / B2B
13007,2024-11-14,41,1008,2,14,2800.0,0.0,39200.0,25200.0,14000.0,35.71,Website
13008,2024-01-28,25,1005,3,13,850.0,0.05,10497.5,6760.0,3737.5,35.6,Venda Direta / B2B
13009,2025-03-19,29,1017,6,9,45.0,0.1,364.5,135.0,229.5,62.96,Venda Direta / B2B
13010,2024-11-19,128,1018,7,5,95.0,0.0,475.0,225.0,250.0,52.63,Venda Direta / B2B
13011,2025-03-27,136,1004,6,5,220.0,0.15,935.0,550.0,385.0,41.18,Website
13012,2023-08-14,79,1010,3,3,420.0,0.0,1260.0,720.0,540.0,42.86,Website
13013,2025-04-14,146,1006,8,8,650.0,0.15,4420.0,3120.0,1300.0,29.41,Website
13014,2024-10-09,134,1011,6,3,12000.0,0.1,32400.0,12000.0,20400.0,62.96,E-commerce
13015,2024-05-11,80,1013,2,10,300.0,0.0,3000.0,800.0,2200.0,73.33,Venda Direta / B2B
13016,2024-03-12,29,1006,3,12,650.0,0.0,7800.0,4680.0,3120.0,40.0,Venda Direta / B2B
